tweet_id,timestamp,dog_breed,dog_stage,rating_numerator,rating_denominator,retweet_count,favorite_count,jpg_url
793256262322548741,2016-11-01,basset,,12.0,10.0,9714,22350,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg
793241302385262592,2016-11-01,golden_retriever,,13.0,10.0,3812,11780,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg
793226087023144960,2016-10-31,wire-haired_fox_terrier,,11.0,10.0,3338,11001,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg
793210959003287553,2016-10-31,french_bulldog,,10.0,10.0,3301,9997,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg
793195938047070209,2016-10-31,labrador_retriever,puppo,12.0,10.0,6547,17063,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg
793180763617361921,2016-10-31,lakeland_terrier,,11.0,10.0,2310,7740,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg
793165685325201412,2016-10-31,golden_retriever,,12.0,10.0,3238,10478,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg
793150605191548928,2016-10-31,italian_greyhound,,11.0,10.0,1984,6909,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg
793120401413079041,2016-10-31,labrador_retriever,,11.0,10.0,4551,14202,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg
792883833364439040,2016-10-31,standard_poodle,,12.0,10.0,4964,12666,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg
792773781206999040,2016-10-30,yorkshire_terrier,,12.0,10.0,1963,8209,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg
792394556390137856,2016-10-29,cocker_spaniel,,12.0,10.0,4998,15128,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg
792050063153438720,2016-10-28,komondor,,11.0,10.0,2088,8029,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg
791672322847637504,2016-10-27,golden_retriever,,13.0,10.0,3661,13129,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg
791406955684368384,2016-10-26,pembroke,,12.0,10.0,4797,14670,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg
791312159183634433,2016-10-26,miniature_pinscher,,12.0,10.0,2963,9841,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg
790987426131050500,2016-10-25,cocker_spaniel,,12.0,10.0,2483,11089,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg
790946055508652032,2016-10-25,golden_retriever,puppo,12.0,10.0,5496,18601,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg
790698755171364864,2016-10-24,bernese_mountain_dog,,12.0,10.0,2203,9158,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg
790581949425475584,2016-10-24,malinois,,11.0,10.0,8183,22473,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg
790337589677002753,2016-10-23,pembroke,,12.0,10.0,2167,8740,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg
790277117346975746,2016-10-23,labrador_retriever,,11.0,10.0,3732,14081,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg
789986466051088384,2016-10-23,golden_retriever,,12.0,10.0,2704,10369,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg
789628658055020548,2016-10-22,chow,,13.0,10.0,2080,8448,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg
789599242079838210,2016-10-21,chesapeake_bay_retriever,,12.0,10.0,2279,7620,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg
789530877013393408,2016-10-21,schipperke,,12.0,10.0,3942,13188,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg
789268448748703744,2016-10-21,malamute,,10.0,10.0,3014,10196,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg
789137962068021249,2016-10-20,chihuahua,,12.0,10.0,3244,10875,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg
788908386943430656,2016-10-20,golden_retriever,,11.0,10.0,14409,30653,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg
788765914992902144,2016-10-19,cocker_spaniel,,12.0,10.0,12014,30658,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg
788412144018661376,2016-10-18,golden_retriever,,11.0,10.0,5990,16060,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg
788178268662984705,2016-10-18,samoyed,,13.0,10.0,2488,8100,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg
788150585577050112,2016-10-17,chow,,13.0,10.0,1510,6865,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg
787810552592695296,2016-10-17,pug,,11.0,10.0,3540,9717,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg
787717603741622272,2016-10-16,german_shepherd,puppo,13.0,10.0,3240,11416,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg
787397959788929025,2016-10-15,chihuahua,,11.0,10.0,3300,12120,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg
787322443945877504,2016-10-15,golden_retriever,,10.0,10.0,2032,8726,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg
786963064373534720,2016-10-14,golden_retriever,,12.0,10.0,9327,29725,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg
786709082849828864,2016-10-13,pomeranian,,9.75,10.0,7069,20296,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg
786664955043049472,2016-10-13,leonberg,,12.0,10.0,2996,11957,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg
786595970293370880,2016-10-13,pembroke,,11.0,10.0,3601,10497,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg
786363235746385920,2016-10-13,golden_retriever,doggo,13.0,10.0,4072,12189,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg
786233965241827333,2016-10-12,labrador_retriever,,11.0,10.0,5571,17178,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg
785927819176054784,2016-10-11,toy_poodle,,12.0,10.0,3652,12696,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg
785872687017132033,2016-10-11,great_pyrenees,,12.0,10.0,2130,7489,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg
785533386513321988,2016-10-10,miniature_pinscher,,11.0,10.0,2334,10183,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg
785264754247995392,2016-10-09,chow,,12.0,10.0,1911,8128,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg
785170936622350336,2016-10-09,eskimo_dog,,11.0,10.0,5639,13491,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg
784826020293709826,2016-10-08,chow,,13.0,10.0,3712,11310,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg
784517518371221505,2016-10-07,malamute,,11.0,10.0,2970,10039,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg
784431430411685888,2016-10-07,miniature_poodle,,12.0,10.0,1491,6329,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg
783821107061198850,2016-10-06,lakeland_terrier,,12.0,10.0,2269,8209,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg
783695101801398276,2016-10-05,chow,,12.0,10.0,3737,11650,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg
783466772167098368,2016-10-05,chihuahua,,11.0,10.0,2608,9468,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg
783391753726550016,2016-10-04,norwegian_elkhound,,13.0,10.0,6441,18908,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg
783334639985389568,2016-10-04,cardigan,,12.0,10.0,13616,32651,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg
783085703974514689,2016-10-03,chesapeake_bay_retriever,,11.0,10.0,2565,9112,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg
782969140009107456,2016-10-03,golden_retriever,,12.0,10.0,8521,26949,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg
782747134529531904,2016-10-03,golden_retriever,doggo,11.0,10.0,1604,8310,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg
782722598790725632,2016-10-02,irish_setter,,10.0,10.0,6238,19250,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg
782598640137187329,2016-10-02,malamute,,11.0,10.0,2184,8694,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg
782305867769217024,2016-10-01,briard,doggo,12.0,10.0,6470,18630,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg
781661882474196992,2016-09-30,pembroke,,5.0,10.0,3129,11634,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg
781524693396357120,2016-09-29,chesapeake_bay_retriever,,12.0,10.0,6426,23163,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg
781251288990355457,2016-09-28,mexican_hairless,,11.0,10.0,2458,9428,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg
781163403222056960,2016-09-28,shetland_sheepdog,,10.0,10.0,3168,10895,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg
780858289093574656,2016-09-27,chesapeake_bay_retriever,,10.0,10.0,2328,8033,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg
780800785462489090,2016-09-27,siberian_husky,,11.0,10.0,1505,6141,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg
780601303617732608,2016-09-27,saint_bernard,,12.0,10.0,3839,13525,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg
780543529827336192,2016-09-26,golden_retriever,,12.0,10.0,2032,7040,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg
780459368902959104,2016-09-26,great_dane,,11.0,10.0,1224,5892,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg
780192070812196864,2016-09-25,vizsla,,11.0,10.0,2589,9712,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg
779834332596887552,2016-09-25,golden_retriever,,11.0,10.0,8237,21252,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
779123168116150273,2016-09-23,toy_poodle,,12.0,10.0,4207,13206,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg
779056095788752897,2016-09-22,chihuahua,,13.0,10.0,5247,16500,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg
778990705243029504,2016-09-22,cocker_spaniel,,11.0,10.0,8437,22342,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg
778748913645780993,2016-09-22,staffordshire_bullterrier,,11.0,10.0,1562,7717,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg
778650543019483137,2016-09-21,german_shepherd,,10.0,10.0,1729,6430,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg
778624900596654080,2016-09-21,airedale,,11.0,10.0,1176,5177,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg
778408200802557953,2016-09-21,pembroke,,14.0,10.0,5023,15135,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg
778383385161035776,2016-09-21,collie,,13.0,10.0,1271,6515,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg
778286810187399168,2016-09-20,boston_bull,,11.0,10.0,3836,11576,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg
778039087836069888,2016-09-20,german_shepherd,pupper,12.0,10.0,3065,9417,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg
778027034220126208,2016-09-20,clumber,pupper,11.27,10.0,1885,7320,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg
777885040357281792,2016-09-19,afghan_hound,,3.0,10.0,1893,7078,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg
777684233540206592,2016-09-19,cocker_spaniel,,12.0,10.0,3403,12518,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg
777621514455814149,2016-09-18,chow,,12.0,10.0,2910,9742,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg
777189768882946048,2016-09-17,chihuahua,,12.0,10.0,4999,15921,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg
776813020089548800,2016-09-16,toy_poodle,,12.0,10.0,1405,5444,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg
776477788987613185,2016-09-15,labrador_retriever,pupper,11.0,10.0,3249,9858,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg
776218204058357768,2016-09-15,samoyed,floofer,13.0,10.0,18497,33345,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg
776201521193218049,2016-09-14,rottweiler,,10.0,10.0,2919,10681,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg
776088319444877312,2016-09-14,pug,,10.0,10.0,179,2045,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg
775842724423557120,2016-09-13,chow,,12.0,10.0,3116,13022,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg
775364825476165632,2016-09-12,beagle,doggo,11.0,10.0,3472,8295,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg
775085132600442880,2016-09-11,chow,,13.0,10.0,5488,17281,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg
774757898236878852,2016-09-10,toy_poodle,,12.0,10.0,2035,9462,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg
774639387460112384,2016-09-10,walker_hound,,10.0,10.0,2013,7508,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg
774314403806253056,2016-09-09,eskimo_dog,,14.0,10.0,6478,24167,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg
773985732834758656,2016-09-08,pug,pupper,11.0,10.0,4492,11925,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg
773922284943896577,2016-09-08,pomeranian,,12.0,10.0,1999,7110,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg
773704687002451968,2016-09-08,silky_terrier,,12.0,10.0,1891,7317,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg
773670353721753600,2016-09-07,old_english_sheepdog,,10.0,10.0,1501,5935,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg
773547596996571136,2016-09-07,norwegian_elkhound,pupper,11.0,10.0,7126,24553,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg
773308824254029826,2016-09-06,labrador_retriever,,12.0,10.0,8640,25846,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg
773247561583001600,2016-09-06,miniature_pinscher,,10.0,10.0,3699,10414,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg
773191612633579521,2016-09-06,blenheim_spaniel,,12.0,10.0,4736,11117,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg
772877495989305348,2016-09-05,norwegian_elkhound,,11.0,10.0,4501,9555,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg
772826264096874500,2016-09-05,basset,,11.0,10.0,2669,8842,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg
772581559778025472,2016-09-04,newfoundland,,10.0,10.0,1968,7192,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg
772193107915964416,2016-09-03,pembroke,pupper,12.0,10.0,1612,6665,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg
772152991789019136,2016-09-03,golden_retriever,,10.0,10.0,1300,4181,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg
772117678702071809,2016-09-03,labrador_retriever,,12.0,10.0,848,4165,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg
772114945936949249,2016-09-03,chihuahua,,10.0,10.0,546,3005,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg
772102971039580160,2016-09-03,pembroke,,11.0,10.0,1065,4448,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg
771770456517009408,2016-09-02,papillon,,11.0,10.0,3924,13356,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg
771500966810099713,2016-09-02,labrador_retriever,,12.0,10.0,3018,9167,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg
771380798096281600,2016-09-01,collie,,11.0,10.0,5912,11746,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg
771136648247640064,2016-09-01,golden_retriever,,11.0,10.0,3357,10223,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg
771102124360998913,2016-08-31,labrador_retriever,,12.0,10.0,1663,6898,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg
770787852854652928,2016-08-31,bernese_mountain_dog,,10.0,10.0,1415,5498,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg
770772759874076672,2016-08-30,chow,,11.0,10.0,1626,5749,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg
770414278348247044,2016-08-30,golden_retriever,,11.0,10.0,2390,6987,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg
770293558247038976,2016-08-29,italian_greyhound,,10.0,10.0,1718,6923,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg
770069151037685760,2016-08-29,boston_bull,,10.0,10.0,2651,8385,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg
769940425801170949,2016-08-28,miniature_pinscher,,12.0,10.0,11131,34948,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg
769695466921623552,2016-08-28,pug,,13.0,10.0,1926,7101,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg
769212283578875904,2016-08-26,golden_retriever,,12.0,10.0,1969,5980,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg
768970937022709760,2016-08-26,pomeranian,,12.0,10.0,7574,16017,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg
768855141948723200,2016-08-25,chow,,11.0,10.0,1034,4660,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg
768609597686943744,2016-08-25,basenji,,10.0,10.0,1382,4580,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg
768596291618299904,2016-08-24,great_pyrenees,,12.0,10.0,1473,5592,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg
768473857036525572,2016-08-24,labrador_retriever,,11.0,10.0,3958,15110,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg
767754930266464257,2016-08-22,vizsla,,11.0,10.0,6221,17814,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg
767500508068192258,2016-08-21,chow,,12.0,10.0,2688,8295,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg
767122157629476866,2016-08-20,toy_poodle,,13.0,10.0,3261,11227,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg
766793450729734144,2016-08-20,beagle,,10.0,10.0,1565,5650,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg
766693177336135680,2016-08-19,doberman,,11.0,10.0,918,4484,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg
766423258543644672,2016-08-18,keeshond,,9.0,10.0,1825,6671,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg
766313316352462849,2016-08-18,toy_poodle,,12.0,10.0,2166,7493,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg
766069199026450432,2016-08-18,redbone,,12.0,10.0,1003,4765,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg
766008592277377025,2016-08-17,welsh_springer_spaniel,,11.0,10.0,571,4149,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg
765719909049503744,2016-08-17,golden_retriever,,12.0,10.0,2475,8021,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg
765669560888528897,2016-08-16,beagle,,12.0,10.0,1407,5760,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg
765395769549590528,2016-08-16,pembroke,,13.0,10.0,3127,20539,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg
765371061932261376,2016-08-16,golden_retriever,pupper,11.0,10.0,2475,7842,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg
765222098633691136,2016-08-15,dalmatian,,10.0,10.0,3914,12902,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg
764857477905154048,2016-08-14,bernese_mountain_dog,,12.0,10.0,2029,7099,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg
764259802650378240,2016-08-13,german_shepherd,,10.0,10.0,1745,6718,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg
763837565564780549,2016-08-11,malamute,,11.0,10.0,4858,14041,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg
763183847194451968,2016-08-10,miniature_poodle,,8.0,10.0,1702,6004,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg
763103485927849985,2016-08-09,chow,,10.0,10.0,2602,8163,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg
762699858130116608,2016-08-08,kelpie,,11.0,10.0,4190,13518,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg
762471784394268675,2016-08-08,samoyed,,12.0,10.0,7612,12571,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg
762464539388485633,2016-08-08,chow,,12.0,10.0,4839,11503,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg
761976711479193600,2016-08-06,labrador_retriever,,12.0,10.0,2310,5992,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg
761599872357261312,2016-08-05,gordon_setter,,11.0,10.0,1336,4578,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg
761334018830917632,2016-08-04,norwegian_elkhound,,10.0,10.0,1669,5792,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg
761292947749015552,2016-08-04,standard_poodle,,11.0,10.0,1265,4957,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg
761227390836215808,2016-08-04,french_bulldog,,10.0,10.0,1775,5908,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg
761004547850530816,2016-08-04,golden_retriever,,11.0,10.0,3952,12482,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg
760893934457552897,2016-08-03,blenheim_spaniel,doggo,11.0,10.0,1104,4228,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg
760656994973933572,2016-08-03,golden_retriever,,11.0,10.0,2210,7343,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg
760539183865880579,2016-08-02,samoyed,,12.0,10.0,4168,8399,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg
760290219849637889,2016-08-02,old_english_sheepdog,,13.0,10.0,13140,29618,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg
759923798737051648,2016-08-01,labrador_retriever,,10.0,10.0,6521,16284,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg
759846353224826880,2016-07-31,sussex_spaniel,,11.0,10.0,2265,7433,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg
759793422261743616,2016-07-31,golden_retriever,"pupper,doggo",12.0,10.0,2173,6620,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg
759557299618865152,2016-07-31,golden_retriever,,10.0,10.0,1341,5202,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg
759447681597108224,2016-07-30,kuvasz,,11.0,10.0,2827,9418,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg
759197388317847553,2016-07-30,kuvasz,,12.0,10.0,2221,6725,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg
759099523532779520,2016-07-29,shetland_sheepdog,,7.0,10.0,4813,16101,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg
759047813560868866,2016-07-29,labrador_retriever,,11.0,10.0,2302,7227,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg
758854675097526272,2016-07-29,old_english_sheepdog,,11.0,10.0,1027,3904,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg
758828659922702336,2016-07-29,chesapeake_bay_retriever,doggo,13.0,10.0,4376,12376,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg
758740312047005698,2016-07-28,chesapeake_bay_retriever,,12.0,10.0,1824,6339,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg
758474966123810816,2016-07-28,pembroke,,11.0,10.0,1132,4227,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg
758467244762497024,2016-07-28,labrador_retriever,,165.0,150.0,2539,5316,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg
758405701903519748,2016-07-27,chesapeake_bay_retriever,,10.0,10.0,2204,5756,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg
758355060040593408,2016-07-27,pembroke,,11.0,10.0,1245,3797,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg
758041019896193024,2016-07-26,cardigan,,9.0,10.0,433,3001,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg
757741869644341248,2016-07-26,old_english_sheepdog,,10.0,10.0,3710,7613,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg
757725642876129280,2016-07-25,labrador_retriever,,11.0,10.0,1391,5022,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg
757611664640446465,2016-07-25,bluetick,,12.0,10.0,1272,5026,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg
757400162377592832,2016-07-25,golden_retriever,,13.0,10.0,7759,16743,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg
757393109802180609,2016-07-25,labrador_retriever,doggo,10.0,10.0,2009,6462,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg
757354760399941633,2016-07-24,italian_greyhound,,8.0,10.0,1637,4995,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg
756998049151549440,2016-07-23,golden_retriever,,11.0,10.0,2271,6923,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg
756939218950160384,2016-07-23,golden_retriever,pupper,12.0,10.0,2295,7342,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg
756651752796094464,2016-07-23,pembroke,,11.0,10.0,1511,5612,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg
756303284449767430,2016-07-22,golden_retriever,,11.0,10.0,1231,4359,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg
756288534030475264,2016-07-22,french_bulldog,,12.0,10.0,15071,28519,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg
756275833623502848,2016-07-21,airedale,puppo,10.0,10.0,1738,7114,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg
755955933503782912,2016-07-21,pekinese,pupper,12.0,10.0,3285,8092,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg
755110668769038337,2016-07-18,labrador_retriever,,13.0,10.0,12621,23446,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg
754856583969079297,2016-07-18,golden_retriever,,11.0,10.0,2870,7616,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg
754449512966619136,2016-07-16,beagle,,11.0,10.0,846,4147,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg
